"grid_id","total_species","type1_freq","type2_freq","type3_freq","type4_freq","type5_freq","type6_freq","geometry","lat_range"
305,2,0.5,0.5,0,0,0,0,c(11124290.4096803, 11124376.5709661, 11124390.7085415, 2578060.31792492, 2578400.47867367, 2578397.70625106),"2578060.32 - 2578400.48"
306,3,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,c(11239540.7030129, 11239988.5413244, 11248304.6638841, 11248313.2354849, 11248834.5446603, 2610876.87263303, 2605168.60776406, 2639579.55416746, 2639487.96561282, 2642095.47669951),"2605168.61 - 2642095.48"
309,2,0.5,0,0,0,0,0.5,c(11491115.6277583, 11491328.3593052, 11540124.2562191, 11542409.5340455, 11542452.1694105, 11542452.28073, 11572951.5948176, 2605379.77504699, 2605432.77858073, 2619929.80049161, 2630448.15516063, 2630030.61872106, 2630030.98147615, 2572574.34815888),"2572574.35 - 2630448.16"
310,5,0.4,0.2,0,0,0.2,0.2,c(11621104.5103525, 11621601.106601, 11655362.0817688, 11655462.2693105, 11655465.6088952, 2633580.56310405, 2633436.39770728, 2647045.69488306, 2647228.71557252, 2647198.21198104),"2633436.4 - 2647228.72"
312,2,0,0,0,0.5,0,0.5,c(11846347.3661482, 2648324.46194538),"2648324.46 - 2648324.46"
313,2,0,0,0,0,0.5,0.5,c(11894983.0743148, 11895322.7100812, 11933538.80259, 2552732.17721738, 2552842.78384576, 2611879.83642852),"2552732.18 - 2611879.84"
314,1,1,0,0,0,0,0,c(12053789.2334907, 2643487.97408429),"2643487.97 - 2643487.97"
315,2,0,0,0,0,1,0,c(12162921.6302483, 12163990.6313184, 12166493.2047909, 2593357.44525931, 2594262.09532479, 2561790.61785509),"2561790.62 - 2594262.1"
319,1,1,0,0,0,0,0,c(12520384.6565117, 2638253.44571978),"2638253.45 - 2638253.45"
328,2,0.5,0,0,0,0,0.5,c(13399394.9705508, 13399397.6422185, 13432478.1213391, 13436621.5441059, 13439315.4757831, 13439664.0171088, 13440035.0449716, 13440526.7431624, 13441828.5132878, 13443683.8752408, 13446992.5131462, 13483215.7641308, 13485555.5885078, 2633924.77523522, 2633934.20912041, 2633333.35409359, 2603564.23530986, 2601897.36972606, 2593097.56960633, 2599566.84097578, 2585510.97435372, 2642099.46996034, 2559618.2595014, 2641393.64608105, 2647813.74196813, 2603521.61997551),"2559618.26 - 2647813.74"
697,2,1,0,0,0,0,0,c(11001175.394323, 11001419.1840079, 2724596.70394908, 2724362.32137803),"2724362.32 - 2724596.7"
698,2,0.5,0.5,0,0,0,0,c(11140808.2183632, 11141630.5354416, 11142274.6300154, 2738496.9268407, 2739591.88379646, 2738834.26870994),"2738496.93 - 2739591.88"
700,2,1,0,0,0,0,0,c(11354376.8878399, 11354549.9896481, 2704316.75972454, 2704452.20658023),"2704316.76 - 2704452.21"
701,2,0.5,0,0,0,0,0.5,c(11445502.6890448, 11445924.9238734, 11447564.1033753, 11447768.7085994, 11483134.4655464, 11483722.3437773, 2706770.40923957, 2706975.37296072, 2658638.66107343, 2658618.18988792, 2675659.43721422, 2675506.16627832),"2658618.19 - 2706975.37"
702,2,0.5,0,0,0,0,0.5,c(11494703.5662661, 11495645.7744362, 11495725.3678721, 11506532.0413993, 11507629.985537, 11508766.11226, 11509108.9762917, 2718575.86247528, 2718634.70996538, 2718631.06238733, 2679992.37077139, 2675992.53976677, 2676442.79091259, 2676293.2716954),"2675992.54 - 2718634.71"
703,4,0.25,0.25,0,0.25,0,0.25,c(11601299.6597455, 11603109.9373048, 11603190.8665746, 11604419.833753, 11605137.8444686, 11605572.5470801, 11614760.5238917, 11615519.7228189, 11652061.7928252, 11652100.1980495, 11652446.8469439, 11664056.2453192, 2680552.99181364, 2678803.14750655, 2678866.69989423, 2676730.55565424, 2675976.7757482, 2678074.01099626, 2705437.29822065, 2706235.96082645, 2685009.42462978, 2685047.52224596, 2685005.9060647, 2679251.17294325),"2675976.78 - 2706235.96"
704,3,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,c(11758517.5124267, 11758778.6679521, 11758789.0206648, 11781223.3489638, 11781337.2288029, 2707960.37770031, 2707817.61080856, 2707813.23669422, 2678940.80423622, 2680559.29921493),"2678940.8 - 2707960.38"
705,3,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,c(11868369.1444144, 11868470.5564705, 11868679.7257937, 11868683.8446149, 11868738.2798459, 2671181.59310181, 2740952.46838804, 2670940.84105048, 2741511.46835487, 2741601.20729291),"2670940.84 - 2741601.21"
706,1,0,0,0,0,0,1,c(11900533.9094037, 11901769.88971, 2721281.00580791, 2721232.72820115),"2721232.73 - 2721281.01"
709,3,0.333333333333333,0,0,0,0.666666666666667,0,c(12253455.9909986, 12253980.4171198, 12289391.8150581, 2678338.27671105, 2679775.86615179, 2698006.4548838),"2678338.28 - 2698006.45"
712,1,0,0,0,0,1,0,c(12511961.6672408, 12516840.3552443, 2713261.27774641, 2708954.5567967),"2708954.56 - 2713261.28"
713,1,0,0,0,0,1,0,c(12644372.3053572, 2698565.52118523),"2698565.52 - 2698565.52"
714,1,0,0,0,0,1,0,c(12720437.6926527, 12722648.4977399, 12768100.9137477, 12768332.6809275, 2677624.92690884, 2652941.28161906, 2722519.8570869, 2722154.28433832),"2652941.28 - 2722519.86"
715,1,0,0,0,0,1,0,c(12888014.4918692, 12888234.7931415, 2744323.32865969, 2744974.27697866),"2744323.33 - 2744974.28"
716,2,0,0,0,0,1,0,c(12933354.3638719, 12933590.3611923, 2721700.18808835, 2723310.98734917),"2721700.19 - 2723310.99"
721,5,0.4,0,0,0,0.4,0.2,c(13430597.3785422, 13436774.4970863, 13437978.7513377, 13438697.2073313, 13438948.7893805, 13439002.890653, 13439161.7435663, 13439326.6077322, 13439377.4807395, 13439400.4125546, 13439400.8578326, 13439623.9420921, 13439668.0246105, 13439751.2915896, 13441611.3289612, 13441828.5132878, 13442698.3637888, 13443901.3935258, 13444244.4801965, 13445193.0335775, 13445655.1207838, 13445723.3596317, 13447255.2271445, 13447750.710198, 13448479.2962652, 13448520.9297548, 13448521.0410743, 13448577.0347781, 
13448867.1333712, 13448952.7380596, 13448985.1320314, 13449145.5434176, 13449360.7239933, 13449513.2316957, 13449539.5030955, 13449788.190838, 13450062.5933828, 13452072.0215111, 13452505.9448862, 13452550.0274046, 13452686.8390587, 13452704.7614968, 13453612.5719442, 13453617.5813213, 13453895.8800482, 13453897.9951186, 13453928.719298, 13454000.6316891, 13454170.3939125, 13454466.2811191, 13454781.315278, 13454846.4371801, 13454961.4302141, 13455037.9067043, 13455050.8197652, 13455063.0649092, 
